kp_id,kp_url,kp_poster_url,kp_full_name,name,year,type,genres_list,genre,countries_list,country,imdb,vote_date,vote
46789,https://www.kinopoisk.ru/film/46789/,https://st.kp.yandex.net/images/film_big/46789.jpg,12 стульев (1971),12 стульев,1971.0,movie,"комедия, приключения, криминал",комедия,СССР,СССР,tt0065670,2015-06-10,10
824954,https://www.kinopoisk.ru/film/824954/,https://st.kp.yandex.net/images/film_big/824954.jpg,Кунг Фьюри (2015),Kung Fury,2015.0,movie,"короткометражка, фантастика, фэнтези, боевик, комедия",короткометражка,Швеция,Швеция,tt3472226,2015-06-07,8
461206,https://www.kinopoisk.ru/film/461206/,https://st.kp.yandex.net/images/film_big/461206.jpg,Черепашки-ниндзя (2014),Teenage Mutant Ninja Turtles,2014.0,movie,"фантастика, боевик, комедия, приключения",фантастика,США,США,tt1291150,2015-05-31,8
338,https://www.kinopoisk.ru/film/338/,https://st.kp.yandex.net/images/film_big/338.jpg,Звёздные войны: Эпизод 5 – Империя наносит ответный удар (1980),Star Wars: Episode V - The Empire Strikes Back,1980.0,movie,"фантастика, боевик, фэнтези, приключения",фантастика,США,США,tt0080684,2015-05-07,7
333,https://www.kinopoisk.ru/film/333/,https://st.kp.yandex.net/images/film_big/333.jpg,Звёздные войны: Эпизод 4 – Новая надежда (1977),Star Wars,1977.0,movie,"фантастика, боевик, фэнтези, приключения",фантастика,США,США,tt0076759,2015-05-05,8
743392,https://www.kinopoisk.ru/film/743392/,https://st.kp.yandex.net/images/film_big/743392.jpg,Молода и прекрасна (2013),Jeune & jolie,2013.0,movie,драма,драма,Франция,Франция,tt2752200,2015-04-27,8
635772,https://www.kinopoisk.ru/film/635772/,https://st.kp.yandex.net/images/film_big/635772.jpg,Игра в имитацию (2014),The Imitation Game,2014.0,movie,"биография, военный, драма, история",биография,"Великобритания, США",Великобритания,tt2084970,2015-02-23,7
689066,https://www.kinopoisk.ru/film/689066/,https://st.kp.yandex.net/images/film_big/689066.jpg,Стражи Галактики (2014),Guardians of the Galaxy,2014.0,movie,"фантастика, боевик, приключения, комедия",фантастика,США,США,tt2015381,2015-02-04,8
70952,https://www.kinopoisk.ru/film/70952/,https://st.kp.yandex.net/images/film_big/70952.jpg,72 метра (2004),72 метра,2004.0,movie,"боевик, триллер, драма",боевик,Россия,Россия,,2015-02-04,8
722827,https://www.kinopoisk.ru/film/722827/,https://st.kp.yandex.net/images/film_big/722827.jpg,Бёрдмэн (2014),Birdman or (The Unexpected Virtue of Ignorance),2014.0,movie,"драма, комедия",драма,США,США,tt2562232,2015-02-03,9
597687,https://www.kinopoisk.ru/film/597687/,https://st.kp.yandex.net/images/film_big/597687.jpg,Люди Икс: Дни минувшего будущего (2014),X-Men: Days of Future Past,2014.0,movie,"фантастика, боевик, триллер, приключения",фантастика,"США, Великобритания",США,tt1877832,2015-01-12,8
692861,https://www.kinopoisk.ru/film/692861/,https://st.kp.yandex.net/images/film_big/692861.jpg,Исчезнувшая (2014),Gone Girl,2014.0,movie,"триллер, драма, детектив",триллер,США,США,tt2267998,2015-01-10,6
596001,https://www.kinopoisk.ru/film/596001/,https://st.kp.yandex.net/images/film_big/596001.jpg,Ной (2014),Noah,2014.0,movie,"драма, приключения, фэнтези",драма,США,США,tt1959490,2015-01-08,4
423210,https://www.kinopoisk.ru/film/423210/,https://st.kp.yandex.net/images/film_big/423210.jpg,Три идиота (2009),3 Idiots,2009.0,movie,"комедия, мелодрама",комедия,Индия,Индия,tt1187043,2015-01-07,8
502733,https://www.kinopoisk.ru/film/502733/,https://st.kp.yandex.net/images/film_big/502733.jpg,О чём ещё говорят мужчины (2011),О чём ещё говорят мужчины,2011.0,movie,"мелодрама, комедия",мелодрама,Россия,Россия,tt1863347,2015-01-05,3
259931,https://www.kinopoisk.ru/film/259931/,https://st.kp.yandex.net/images/film_big/259931.jpg,Курск: Субмарина в мутной воде (2004),Koursk: Un sous-marin en eaux troubles,2004.0,movie,документальный,документальный,Франция,Франция,tt0485755,2015-01-05,8
749507,https://www.kinopoisk.ru/film/749507/,https://st.kp.yandex.net/images/film_big/749507.jpg,Пирамида (2014),The Pyramid,2014.0,movie,"ужасы, триллер, детектив",ужасы,"США, Марокко",США,tt2799166,2014-12-13,6
463686,https://www.kinopoisk.ru/film/463686/,https://st.kp.yandex.net/images/film_big/463686.jpg,План побега (2013),Escape Plan,2013.0,movie,"боевик, триллер",боевик,США,США,tt1211956,2014-11-09,5
260991,https://www.kinopoisk.ru/film/260991/,https://st.kp.yandex.net/images/film_big/260991.jpg,Годзилла (2014),Godzilla,2014.0,movie,"фантастика, боевик, триллер, приключения",фантастика,"США, Япония",США,tt0831387,2014-11-02,4
672899,https://www.kinopoisk.ru/film/672899/,https://st.kp.yandex.net/images/film_big/672899.jpg,Мачо и ботан 2 (2014),22 Jump Street,2014.0,movie,"комедия, боевик, криминал",комедия,США,США,tt2294449,2014-10-25,8
606646,https://www.kinopoisk.ru/film/606646/,https://st.kp.yandex.net/images/film_big/606646.jpg,12 лет рабства (2013),12 Years a Slave,2013.0,movie,"драма, биография, история",драма,"США, Великобритания",США,tt2024544,2014-10-04,8
595938,https://www.kinopoisk.ru/film/595938/,https://st.kp.yandex.net/images/film_big/595938.jpg,Тор 2: Царство тьмы (2013),Thor: The Dark World,2013.0,movie,"фэнтези, боевик, приключения",фэнтези,США,США,tt1981115,2014-09-28,3
780451,https://www.kinopoisk.ru/film/780451/,https://st.kp.yandex.net/images/film_big/780451.jpg,Несносный дед (2013),Bad Grandpa,2013.0,movie,комедия,комедия,США,США,tt3063516,2014-09-07,9
602409,https://www.kinopoisk.ru/film/602409/,https://st.kp.yandex.net/images/film_big/602409.jpg,Новый Человек-паук: Высокое напряжение (2014),The Amazing Spider-Man 2,2014.0,movie,"фантастика, боевик, приключения",фантастика,США,США,tt1872181,2014-09-03,7
592203,https://www.kinopoisk.ru/film/592203/,https://st.kp.yandex.net/images/film_big/592203.jpg,Экипаж (2012),Flight,2012.0,movie,"триллер, драма",триллер,"США, ОАЭ",США,tt1907668,2014-08-26,8
104901,https://www.kinopoisk.ru/film/104901/,https://st.kp.yandex.net/images/film_big/104901.jpg,Хитмэн (2007),Hitman,2007.0,movie,"боевик, триллер, криминал",боевик,"Франция, США",Франция,tt0465494,2014-08-24,2
77454,https://www.kinopoisk.ru/film/77454/,https://st.kp.yandex.net/images/film_big/77454.jpg,Правила съема: Метод Хитча (2005),Hitch,2005.0,movie,"мелодрама, комедия",мелодрама,США,США,tt0386588,2014-08-21,7
195524,https://www.kinopoisk.ru/film/195524/,https://st.kp.yandex.net/images/film_big/195524.jpg,Я – легенда (2007),I Am Legend,2007.0,movie,"фантастика, боевик, триллер, драма, приключения",фантастика,США,США,tt0480249,2014-08-20,9
258885,https://www.kinopoisk.ru/film/258885/,https://st.kp.yandex.net/images/film_big/258885.jpg,Пока не сыграл в ящик (2007),The Bucket List,2007.0,movie,"драма, комедия, приключения",драма,США,США,tt0825232,2014-08-19,6
760376,https://www.kinopoisk.ru/film/760376/,https://st.kp.yandex.net/images/film_big/760376.jpg,Хотел бы я быть здесь (2014),Wish I Was Here,2014.0,movie,"драма, комедия",драма,США,США,tt2870708,2014-08-15,5
681849,https://www.kinopoisk.ru/film/681849/,https://st.kp.yandex.net/images/film_big/681849.jpg,Лучшее предложение (2012),La migliore offerta,2012.0,movie,"триллер, драма, криминал",триллер,Италия,Италия,,2014-08-13,10
464130,https://www.kinopoisk.ru/film/464130/,https://st.kp.yandex.net/images/film_big/464130.jpg,Мне бы в небо (2009),Up in the Air,2009.0,movie,"драма, мелодрама, комедия",драма,США,США,tt1193138,2014-08-11,7
450760,https://www.kinopoisk.ru/film/450760/,https://st.kp.yandex.net/images/film_big/450760.jpg,Знаки (2008),Signs,2008.0,movie,"короткометражка, мелодрама",короткометражка,Австралия,Австралия,tt1377575,2014-08-02,9
679554,https://www.kinopoisk.ru/film/679554/,https://st.kp.yandex.net/images/film_big/679554.jpg,Всё и сразу (2013),Всё и сразу,2013.0,movie,"комедия, криминал",комедия,Россия,Россия,tt3805180,2014-08-02,9
795847,https://www.kinopoisk.ru/film/795847/,https://st.kp.yandex.net/images/film_big/795847.jpg,Кухня в Париже (2014),Кухня в Париже,2014.0,movie,комедия,комедия,Россия,Россия,tt3711466,2014-08-01,6
417840,https://www.kinopoisk.ru/film/417840/,https://st.kp.yandex.net/images/film_big/417840.jpg,Каникулы строгого режима (2009),Каникулы строгого режима,2009.0,movie,"драма, комедия, приключения",драма,Россия,Россия,tt1438463,2014-07-29,8
335,https://www.kinopoisk.ru/film/335/,https://st.kp.yandex.net/images/film_big/335.jpg,Помни (2000),Memento,2000.0,movie,"триллер, детектив, драма, криминал",триллер,США,США,tt0209144,2014-07-11,10
635177,https://www.kinopoisk.ru/film/635177/,https://st.kp.yandex.net/images/film_big/635177.jpg,Афера по-американски (2013),American Hustle,2013.0,movie,"драма, комедия",драма,"США, Китай",США,tt1800241,2014-07-05,5
683999,https://www.kinopoisk.ru/film/683999/,https://st.kp.yandex.net/images/film_big/683999.jpg,Отель «Гранд Будапешт» (2014),The Grand Budapest Hotel,2014.0,movie,"комедия, приключения, детектив, криминал",комедия,"США, Германия",США,tt2278388,2014-07-04,9
505851,https://www.kinopoisk.ru/film/505851/,https://st.kp.yandex.net/images/film_big/505851.jpg,Грань будущего (2014),Edge of Tomorrow,2014.0,movie,"фантастика, боевик, приключения",фантастика,"США, Канада",США,tt1631867,2014-06-19,6
666731,https://www.kinopoisk.ru/film/666731/,https://st.kp.yandex.net/images/film_big/666731.jpg,Страсти Дон Жуана (2013),Don Jon,2013.0,movie,"драма, мелодрама, комедия",драма,США,США,tt2229499,2014-06-17,6
470185,https://www.kinopoisk.ru/film/470185/,https://st.kp.yandex.net/images/film_big/470185.jpg,Обливион (2013),Oblivion,2013.0,movie,"фантастика, боевик, триллер, приключения, мелодрама",фантастика,США,США,tt1483013,2014-06-13,10
468571,https://www.kinopoisk.ru/film/468571/,https://st.kp.yandex.net/images/film_big/468571.jpg,Starперцы (2013),Last Vegas,2013.0,movie,"комедия, драма",комедия,США,США,tt1204975,2014-06-09,4
461934,https://www.kinopoisk.ru/film/461934/,https://st.kp.yandex.net/images/film_big/461934.jpg,"Я, Франкенштейн (2013)","I, Frankenstein",2013.0,movie,"фэнтези, боевик, приключения",фэнтези,"США, Австралия",США,,2014-06-01,7
468102,https://www.kinopoisk.ru/film/468102/,https://st.kp.yandex.net/images/film_big/468102.jpg,О чём говорят мужчины (2010),О чём говорят мужчины,2010.0,movie,комедия,комедия,Россия,Россия,tt1595366,2014-05-10,7
546915,https://www.kinopoisk.ru/film/546915/,https://st.kp.yandex.net/images/film_big/546915.jpg,Тихоокеанский рубеж (2013),Pacific Rim,2013.0,movie,"фантастика, боевик, приключения",фантастика,"США, Мексика, Гонконг",США,tt1663662,2014-04-03,3
591789,https://www.kinopoisk.ru/film/591789/,https://st.kp.yandex.net/images/film_big/591789.jpg,Философы: Урок выживания (2013),After the Dark,2013.0,movie,"драма, фэнтези, история",драма,"США, Индонезия",США,tt1928340,2014-04-01,3
806273,https://www.kinopoisk.ru/film/806273/,https://st.kp.yandex.net/images/film_big/806273.jpg,Господин Иллюминатор (2013),Mr Hublot,2013.0,cartoon,"мультфильм, короткометражка, фэнтези, комедия, семейный",мультфильм,"Люксембург, Франция",Люксембург,tt3043542,2014-03-24,6
273302,https://www.kinopoisk.ru/film/273302/,https://st.kp.yandex.net/images/film_big/273302.jpg,Мгла (2007),The Mist,2007.0,movie,"ужасы, триллер, фантастика",ужасы,США,США,tt0884328,2014-03-17,7
468466,https://www.kinopoisk.ru/film/468466/,https://st.kp.yandex.net/images/film_big/468466.jpg,Гравитация (2013),Gravity,2013.0,movie,"фантастика, боевик, триллер, драма",фантастика,"США, Мексика, Великобритания",США,tt1454468,2014-03-09,5
416183,https://www.kinopoisk.ru/film/416183/,https://st.kp.yandex.net/images/film_big/416183.jpg,РобоКоп (2014),RoboCop,2014.0,movie,"фантастика, боевик, криминал",фантастика,США,США,tt1234721,2014-02-24,5
586397,https://www.kinopoisk.ru/film/586397/,https://st.kp.yandex.net/images/film_big/586397.jpg,Джанго освобожденный (2012),Django Unchained,2012.0,movie,"вестерн, боевик, драма, комедия",вестерн,США,США,tt1853728,2014-02-15,8
462682,https://www.kinopoisk.ru/film/462682/,https://st.kp.yandex.net/images/film_big/462682.jpg,Волк с Уолл-стрит (2013),The Wolf of Wall Street,2013.0,movie,"драма, криминал, биография, комедия",драма,США,США,tt0993846,2014-02-12,6
489439,https://www.kinopoisk.ru/film/489439/,https://st.kp.yandex.net/images/film_big/489439.jpg,Возвращение героя (2013),The Last Stand,2013.0,movie,"боевик, триллер, вестерн",боевик,"США, Корея Южная",США,tt1549920,2014-02-08,5
40775,https://www.kinopoisk.ru/film/40775/,https://st.kp.yandex.net/images/film_big/40775.jpg,Турецкий гамбит (2005),Турецкий гамбит,2005.0,movie,"боевик, триллер, детектив, приключения, военный",боевик,"Россия, Болгария",Россия,tt0374298,2014-02-05,6
675649,https://www.kinopoisk.ru/film/675649/,https://st.kp.yandex.net/images/film_big/675649.jpg,Штурм Белого дома (2013),White House Down,2013.0,movie,"боевик, триллер",боевик,США,США,tt2334879,2014-02-02,5
462454,https://www.kinopoisk.ru/film/462454/,https://st.kp.yandex.net/images/film_big/462454.jpg,Призрачный патруль (2013),R.I.P.D.,2013.0,movie,"фэнтези, боевик, комедия, приключения, фантастика",фэнтези,США,США,tt0790736,2014-01-23,4
652659,https://www.kinopoisk.ru/film/652659/,https://st.kp.yandex.net/images/film_big/652659.jpg,Ёлки 3 (2013),Ёлки 3,2013.0,movie,"семейный, комедия",семейный,Россия,Россия,tt3121434,2014-01-23,8
662596,https://www.kinopoisk.ru/film/662596/,https://st.kp.yandex.net/images/film_big/662596.jpg,Бойфренд из будущего (2013),About Time,2013.0,movie,"фантастика, фэнтези, драма, мелодрама, комедия",фантастика,"Великобритания, США",Великобритания,tt2194499,2014-01-06,10
596227,https://www.kinopoisk.ru/film/596227/,https://st.kp.yandex.net/images/film_big/596227.jpg,Кровью и потом: Анаболики (2013),Pain & Gain,2013.0,movie,"криминал, комедия, триллер, боевик",криминал,США,США,tt1980209,2014-01-02,9
600847,https://www.kinopoisk.ru/film/600847/,https://st.kp.yandex.net/images/film_big/600847.jpg,Мальчишник: Часть III (2013),The Hangover Part III,2013.0,movie,"комедия, криминал",комедия,США,США,tt1951261,2014-01-01,5
577285,https://www.kinopoisk.ru/film/577285/,https://st.kp.yandex.net/images/film_big/577285.jpg,После нашей эры (2013),After Earth,2013.0,movie,"фантастика, приключения, боевик",фантастика,США,США,tt1815862,2014-01-01,6
252667,https://www.kinopoisk.ru/film/252667/,https://st.kp.yandex.net/images/film_big/252667.jpg,Человек из стали (2013),Man of Steel,2013.0,movie,"фантастика, боевик, приключения",фантастика,"США, Великобритания",США,tt0770828,2013-12-15,5
745274,https://www.kinopoisk.ru/film/745274/,https://st.kp.yandex.net/images/film_big/745274.jpg,Остров везения (2013),Остров везения,2013.0,movie,"комедия, приключения",комедия,Россия,Россия,tt3338310,2013-12-14,4
653696,https://www.kinopoisk.ru/film/653696/,https://st.kp.yandex.net/images/film_big/653696.jpg,Географ глобус пропил (2013),Географ глобус пропил,2013.0,movie,драма,драма,Россия,Россия,tt3155604,2013-11-26,8
77435,https://www.kinopoisk.ru/film/77435/,https://st.kp.yandex.net/images/film_big/77435.jpg,Скафандр и бабочка (2007),Le scaphandre et le papillon,2007.0,movie,"драма, биография",драма,"Франция, США",Франция,tt0401383,2013-11-23,8
463724,https://www.kinopoisk.ru/film/463724/,https://st.kp.yandex.net/images/film_big/463724.jpg,Великий Гэтсби (2013),The Great Gatsby,2013.0,movie,"драма, мелодрама",драма,"Австралия, США",Австралия,tt1343092,2013-11-04,10
282491,https://www.kinopoisk.ru/film/282491/,https://st.kp.yandex.net/images/film_big/282491.jpg,Подтверждение (2007),Validation,2007.0,movie,"короткометражка, мелодрама, комедия",короткометражка,США,США,tt0986272,2013-10-11,8
432725,https://www.kinopoisk.ru/film/432725/,https://st.kp.yandex.net/images/film_big/432725.jpg,Муви 43 (2013),Movie 43,2013.0,movie,комедия,комедия,США,США,tt1333125,2013-09-30,5
677798,https://www.kinopoisk.ru/film/677798/,https://st.kp.yandex.net/images/film_big/677798.jpg,Джобс: Империя соблазна (2013),Jobs,2013.0,movie,"драма, биография",драма,"США, Швейцария",США,tt2357129,2013-09-29,5
582170,https://www.kinopoisk.ru/film/582170/,https://st.kp.yandex.net/images/film_big/582170.jpg,Мы – Миллеры (2013),We're the Millers,2013.0,movie,"комедия, криминал",комедия,"США, Великобритания",США,tt1723121,2013-09-17,8
636356,https://www.kinopoisk.ru/film/636356/,https://st.kp.yandex.net/images/film_big/636356.jpg,На Байкал (2011),На Байкал,2011.0,movie,"мелодрама, комедия",мелодрама,Россия,Россия,tt2194625,2013-08-20,7
679550,https://www.kinopoisk.ru/film/679550/,https://st.kp.yandex.net/images/film_big/679550.jpg,Дублёр (2012),Дублёр,2012.0,movie,комедия,комедия,Россия,Россия,,2013-08-18,5
542600,https://www.kinopoisk.ru/film/542600/,https://st.kp.yandex.net/images/film_big/542600.jpg,Соблазнитель (2010),Kokowääh,2010.0,movie,"мелодрама, комедия",мелодрама,Германия,Германия,tt1700258,2013-08-11,7
651645,https://www.kinopoisk.ru/series/651645/,https://st.kp.yandex.net/images/film_big/651645.jpg,"Люди Хэ (сериал, 2011 – 2013)",Люди Хэ,2011.0,tv-series,комедия,комедия,Россия,Россия,,2013-08-07,8
427542,https://www.kinopoisk.ru/film/427542/,https://st.kp.yandex.net/images/film_big/427542.jpg,Инопланетное вторжение: Битва за Лос-Анджелес (2011),Battle: Los Angeles,2011.0,movie,"фантастика, боевик",фантастика,США,США,tt1217613,2013-08-07,7
280176,https://www.kinopoisk.ru/film/280176/,https://st.kp.yandex.net/images/film_big/280176.jpg,"День, когда Земля остановилась (2008)",The Day the Earth Stood Still,2008.0,movie,"фантастика, триллер, драма",фантастика,США,США,tt0970416,2013-07-31,3
462938,https://www.kinopoisk.ru/film/462938/,https://st.kp.yandex.net/images/film_big/462938.jpg,Мой парень – псих (2012),Silver Linings Playbook,2012.0,movie,"драма, мелодрама, комедия",драма,США,США,tt1045658,2013-07-12,6
417583,https://www.kinopoisk.ru/film/417583/,https://st.kp.yandex.net/images/film_big/417583.jpg,Джек Ричер (2012),Jack Reacher,2012.0,movie,"боевик, триллер, детектив, криминал",боевик,США,США,tt0790724,2013-07-11,8
521689,https://www.kinopoisk.ru/film/521689/,https://st.kp.yandex.net/images/film_big/521689.jpg,Метро (2012),Метро,2012.0,movie,"триллер, драма",триллер,Россия,Россия,tt2649128,2013-07-10,7
577673,https://www.kinopoisk.ru/film/577673/,https://st.kp.yandex.net/images/film_big/577673.jpg,Место под соснами (2012),The Place Beyond the Pines,2012.0,movie,"триллер, драма, криминал",триллер,США,США,tt1817273,2013-07-06,9
489415,https://www.kinopoisk.ru/film/489415/,https://st.kp.yandex.net/images/film_big/489415.jpg,Срочная доставка (2012),Premium Rush,2012.0,movie,"триллер, криминал",триллер,США,США,tt1547234,2013-07-02,5
522892,https://www.kinopoisk.ru/film/522892/,https://st.kp.yandex.net/images/film_big/522892.jpg,Иллюзия обмана (2013),Now You See Me,2013.0,movie,"криминал, триллер, детектив",криминал,"США, Франция",США,tt1670345,2013-07-01,9
559242,https://www.kinopoisk.ru/film/559242/,https://st.kp.yandex.net/images/film_big/559242.jpg,Хроника (2012),Chronicle,2012.0,movie,"фантастика, боевик, триллер, драма",фантастика,США,США,tt1706593,2013-06-25,8
506005,https://www.kinopoisk.ru/film/506005/,https://st.kp.yandex.net/images/film_big/506005.jpg,Оз: Великий и Ужасный (2013),Oz the Great and Powerful,2013.0,movie,"фэнтези, приключения, комедия, семейный",фэнтези,США,США,tt1623205,2013-06-21,5
766592,https://www.kinopoisk.ru/film/766592/,https://st.kp.yandex.net/images/film_big/766592.jpg,Человек-улыбка (2013),The Smile Man,2013.0,movie,"короткометражка, комедия, драма",короткометражка,"США, Россия",США,tt2987342,2013-06-21,7
37547,https://www.kinopoisk.ru/film/37547/,https://st.kp.yandex.net/images/film_big/37547.jpg,Наркоз (2007),Awake,2007.0,movie,"триллер, драма, мелодрама, криминал",триллер,США,США,tt0211933,2013-05-04,9
277537,https://www.kinopoisk.ru/series/277537/,https://st.kp.yandex.net/images/film_big/277537.jpg,"Декстер (сериал, 2006 – 2013)",Dexter,2006.0,tv-series,"триллер, драма, криминал, детектив",триллер,США,США,tt0773262,2013-05-04,9
462762,https://www.kinopoisk.ru/film/462762/,https://st.kp.yandex.net/images/film_big/462762.jpg,Железный человек 3 (2013),Iron Man Three,2013.0,movie,"фантастика, боевик, приключения",фантастика,США,США,tt1300854,2013-05-03,6
77444,https://www.kinopoisk.ru/film/77444/,https://st.kp.yandex.net/images/film_big/77444.jpg,Хулиганы (2005),Hooligans,2005.0,movie,"драма, криминал, военный, спорт",драма,"Великобритания, США",Великобритания,tt0385002,2013-05-03,10
523248,https://www.kinopoisk.ru/film/523248/,https://st.kp.yandex.net/images/film_big/523248.jpg,Хорошо быть тихоней (2012),The Perks of Being a Wallflower,2012.0,movie,"драма, мелодрама",драма,США,США,tt1659337,2013-03-24,9
406148,https://www.kinopoisk.ru/series/406148/,https://st.kp.yandex.net/images/film_big/406148.jpg,"Тетрадь смерти (сериал, 2006 – 2007)",Desu noto,2006.0,anime,"аниме, мультфильм, фэнтези, триллер, драма, криминал, детектив",аниме,Япония,Япония,tt0877057,2013-03-06,6
395787,https://www.kinopoisk.ru/film/395787/,https://st.kp.yandex.net/images/film_big/395787.jpg,Семь жизней (2008),Seven Pounds,2008.0,movie,"драма, мелодрама",драма,США,США,tt0814314,2013-02-22,10
5129,https://www.kinopoisk.ru/film/5129/,https://st.kp.yandex.net/images/film_big/5129.jpg,Американский пирог (1999),American Pie,1999.0,movie,комедия,комедия,США,США,tt0163651,2013-02-10,7
196748,https://www.kinopoisk.ru/film/196748/,https://st.kp.yandex.net/images/film_big/196748.jpg,Лузеры (2010),The Losers,2010.0,movie,"боевик, триллер, комедия, криминал, детектив, приключения",боевик,"США, Франция",США,tt0480255,2013-02-09,7
870,https://www.kinopoisk.ru/film/870/,https://st.kp.yandex.net/images/film_big/870.jpg,Ванильное небо (2001),Vanilla Sky,2001.0,movie,"фантастика, мелодрама, детектив, триллер",фантастика,"США, Испания",США,tt0259711,2013-02-07,9
497077,https://www.kinopoisk.ru/film/497077/,https://st.kp.yandex.net/images/film_big/497077.jpg,Тепло наших тел (2013),Warm Bodies,2013.0,movie,"ужасы, мелодрама, комедия",ужасы,"США, Канада",США,tt1588173,2013-02-07,9
687595,https://www.kinopoisk.ru/series/687595/,https://st.kp.yandex.net/images/film_big/687595.jpg,"Кухня (сериал, 2012 – 2016)",Кухня,2012.0,tv-series,комедия,комедия,Россия,Россия,tt2930610,2013-02-05,7
542581,https://www.kinopoisk.ru/film/542581/,https://st.kp.yandex.net/images/film_big/542581.jpg,Неадекватные люди (2010),Неадекватные люди,2010.0,movie,"драма, мелодрама, комедия",драма,Россия,Россия,tt1722450,2013-01-28,7
413080,https://www.kinopoisk.ru/film/413080/,https://st.kp.yandex.net/images/film_big/413080.jpg,Мачо и ботан (2012),21 Jump Street,2012.0,movie,"боевик, комедия, криминал",боевик,США,США,tt1232829,2013-01-26,7
86573,https://www.kinopoisk.ru/film/86573/,https://st.kp.yandex.net/images/film_big/86573.jpg,Невидимый (2007),The Invisible,2007.0,movie,"фэнтези, триллер, драма, криминал, детектив",фэнтези,"США, Швеция, ЮАР",США,tt0435670,2013-01-08,3
276295,https://www.kinopoisk.ru/film/276295/,https://st.kp.yandex.net/images/film_big/276295.jpg,Залечь на дно в Брюгге (2007),In Bruges,2007.0,movie,"комедия, криминал, триллер, драма",комедия,"Великобритания, США",Великобритания,tt0780536,2013-01-06,10
261363,https://www.kinopoisk.ru/film/261363/,https://st.kp.yandex.net/images/film_big/261363.jpg,SuperПерцы (2007),Superbad,2007.0,movie,комедия,комедия,США,США,tt0829482,2013-01-06,6
706,https://www.kinopoisk.ru/film/706/,https://st.kp.yandex.net/images/film_big/706.jpg,Я – Сэм (2001),I Am Sam,2001.0,movie,драма,драма,США,США,tt0277027,2013-01-05,8
437410,https://www.kinopoisk.ru/film/437410/,https://st.kp.yandex.net/images/film_big/437410.jpg,Темный рыцарь: Возрождение легенды (2012),The Dark Knight Rises,2012.0,movie,"фантастика, боевик, триллер, драма, криминал",фантастика,"Великобритания, США",Великобритания,tt1345836,2013-01-04,10
81584,https://www.kinopoisk.ru/film/81584/,https://st.kp.yandex.net/images/film_big/81584.jpg,Босиком по мостовой (2005),Barfuss,2005.0,movie,"драма, мелодрама, комедия",драма,Германия,Германия,tt0405743,2013-01-03,9
466844,https://www.kinopoisk.ru/film/466844/,https://st.kp.yandex.net/images/film_big/466844.jpg,Морской бой (2012),Battleship,2012.0,movie,"фантастика, боевик, триллер, приключения",фантастика,"США, Япония, Гонконг",США,tt1440129,2013-01-01,4
419875,https://www.kinopoisk.ru/film/419875/,,Разменная монета: Второе издание (2005),Loose Change: Second Edition,,,,,,,,2013-01-01,9
394455,https://www.kinopoisk.ru/film/394455/,https://st.kp.yandex.net/images/film_big/394455.jpg,Бой без правил (2009),Fighting,2009.0,movie,"драма, спорт, боевик",драма,США,США,tt1082601,2012-12-30,3
61439,https://www.kinopoisk.ru/film/61439/,https://st.kp.yandex.net/images/film_big/61439.jpg,Знакомство с Факерами (2004),Meet the Fockers,2004.0,movie,"мелодрама, комедия",мелодрама,США,США,tt0290002,2012-12-27,6
462884,https://www.kinopoisk.ru/film/462884/,https://st.kp.yandex.net/images/film_big/462884.jpg,Папа-досвидос (2012),That's My Boy,2012.0,movie,комедия,комедия,США,США,tt1232200,2012-12-23,3
453374,https://www.kinopoisk.ru/film/453374/,https://st.kp.yandex.net/images/film_big/453374.jpg,Вспомнить всё (2012),Total Recall,2012.0,movie,"фантастика, боевик, триллер, приключения",фантастика,"США, Канада",США,tt1386703,2012-12-16,5
530,https://www.kinopoisk.ru/film/530/,https://st.kp.yandex.net/images/film_big/530.jpg,Игры разума (2001),A Beautiful Mind,2001.0,movie,"драма, биография, мелодрама",драма,США,США,tt0268978,2012-12-14,10
259876,https://www.kinopoisk.ru/film/259876/,https://st.kp.yandex.net/images/film_big/259876.jpg,Особо опасен (2008),Wanted,2008.0,movie,"фантастика, боевик, триллер, криминал",фантастика,"США, Германия",США,tt0493464,2012-12-13,7
471587,https://www.kinopoisk.ru/film/471587/,https://st.kp.yandex.net/images/film_big/471587.jpg,Хочу как ты (2011),The Change-Up,2011.0,movie,"фэнтези, мелодрама, комедия",фэнтези,США,США,tt1488555,2012-12-02,6
324,https://www.kinopoisk.ru/film/324/,https://st.kp.yandex.net/images/film_big/324.jpg,"Поймай меня, если сможешь (2002)",Catch Me If You Can,2002.0,movie,"криминал, биография, комедия",криминал,"США, Канада",США,tt0264464,2012-12-02,9
451190,https://www.kinopoisk.ru/film/451190/,https://st.kp.yandex.net/images/film_big/451190.jpg,Олимпиус Инферно (2009),Олимпиус Инферно,2009.0,movie,"боевик, драма",боевик,Россия,Россия,tt1639405,2012-11-24,6
692309,https://www.kinopoisk.ru/film/692309/,https://st.kp.yandex.net/images/film_big/692309.jpg,Halo 4: Идущий к рассвету (2012),Halo 4: Forward Unto Dawn,2012.0,movie,"фантастика, боевик, триллер, приключения, семейный, военный",фантастика,США,США,tt2262308,2012-11-23,7
